source	target	type	effect	arrow	relation_id	kegg_id_source	genesymbol_source	uniprot_source	kegg_id_target	genesymbol_target	uniprot_target	pathway_name
2981	39	46	PPrel	activation	-->	hsa04550:4	hsa:3572 hsa:3977	IL6ST	P40189	hsa:2885	GRB2	P62993	Signaling pathways regulating pluripotency of stem cells
2982	39	43	PPrel	activation	-->	hsa04550:5	hsa:3572 hsa:3977	IL6ST	P40189	hsa:5290 hsa:5291 hsa:5293 hsa:5295 hsa:5296 hsa:8503	PIK3CA	P42336	Signaling pathways regulating pluripotency of stem cells
2983	47	48	PPrel	activation	-->	hsa04550:6	hsa:3624 hsa:3625 hsa:3626 hsa:83729	INHBA	P08476	hsa:130399 hsa:91 hsa:92 hsa:93	ACVR1C	Q8NER5	Signaling pathways regulating pluripotency of stem cells
2984	311	48	PPrel	activation	-->	hsa04550:7	hsa:4838	NODAL	Q96S42	hsa:130399 hsa:91 hsa:92 hsa:93	ACVR1C	Q8NER5	Signaling pathways regulating pluripotency of stem cells
2985	48	49	PPrel	activation	-->	hsa04550:8	hsa:130399 hsa:91 hsa:92 hsa:93	ACVR1C	Q8NER5	hsa:4087 hsa:4088	SMAD2	Q15796	Signaling pathways regulating pluripotency of stem cells
2986	50	51	PPrel	activation	-->	hsa04550:9	hsa:652	BMP4	P12644	hsa:657 hsa:658 hsa:659 hsa:90	BMPR1A	P36894	Signaling pathways regulating pluripotency of stem cells
2987	51	165	PPrel	activation	-->	hsa04550:10	hsa:657 hsa:658 hsa:659 hsa:90	BMPR1A	P36894	hsa:4086 hsa:4090 hsa:4093	SMAD1	Q15797	Signaling pathways regulating pluripotency of stem cells
2988	20	19	PPrel	activation	-->	hsa04550:12	hsa:11211 hsa:2535 hsa:7855 hsa:7976 hsa:8321 hsa:8322 hsa:8323 hsa:8324 hsa:8325 hsa:8326	FZD10	Q9ULW2	hsa:1855 hsa:1856 hsa:1857	DVL1	O14640	Signaling pathways regulating pluripotency of stem cells
2989	65	66	PPrel	activation	-->	hsa04550:14	hsa:652	BMP4	P12644	hsa:657 hsa:658 hsa:659 hsa:90	BMPR1A	P36894	Signaling pathways regulating pluripotency of stem cells
2990	66	106	PPrel	activation	-->	hsa04550:15	hsa:657 hsa:658 hsa:659 hsa:90	BMPR1A	P36894	hsa:4086 hsa:4090 hsa:4093	SMAD1	Q15797	Signaling pathways regulating pluripotency of stem cells
2991	75	136	PPrel	activation	-->	hsa04550:16	hsa:3624 hsa:3625 hsa:3626 hsa:83729	INHBA	P08476	hsa:130399 hsa:91 hsa:92 hsa:93	ACVR1C	Q8NER5	Signaling pathways regulating pluripotency of stem cells
2992	312	136	PPrel	activation	-->	hsa04550:17	hsa:4838	NODAL	Q96S42	hsa:130399 hsa:91 hsa:92 hsa:93	ACVR1C	Q8NER5	Signaling pathways regulating pluripotency of stem cells
2993	136	138	PPrel	activation	-->	hsa04550:18	hsa:130399 hsa:91 hsa:92 hsa:93	ACVR1C	Q8NER5	hsa:4087 hsa:4088	SMAD2	Q15796	Signaling pathways regulating pluripotency of stem cells
2994	73	74	PPrel	activation	-->	hsa04550:19	hsa:2247	FGF2	P09038	hsa:2260 hsa:2261 hsa:2263 hsa:2264	FGFR1	P11362	Signaling pathways regulating pluripotency of stem cells
2995	73	74	PPrel	activation	-->	hsa04550:19	hsa:2247	FGF2	P09038	hsa:2260 hsa:2261 hsa:2263 hsa:2264	FLG	P20930	Signaling pathways regulating pluripotency of stem cells
2996	74	67	PPrel	activation	-->	hsa04550:20	hsa:2260 hsa:2261 hsa:2263 hsa:2264	FGFR1	P11362	hsa:3265 hsa:3845 hsa:4893	HRAS	P01112	Signaling pathways regulating pluripotency of stem cells
2997	74	67	PPrel	activation	-->	hsa04550:20	hsa:2260 hsa:2261 hsa:2263 hsa:2264	FLG	P20930	hsa:3265 hsa:3845 hsa:4893	HRAS	P01112	Signaling pathways regulating pluripotency of stem cells
2998	67	68	PPrel	activation	-->	hsa04550:21	hsa:3265 hsa:3845 hsa:4893	HRAS	P01112	hsa:5894	RAF1	P04049	Signaling pathways regulating pluripotency of stem cells
2999	74	71	PPrel	activation	-->	hsa04550:22	hsa:2260 hsa:2261 hsa:2263 hsa:2264	FGFR1	P11362	hsa:5290 hsa:5291 hsa:5293 hsa:5295 hsa:5296 hsa:8503	PIK3CA	P42336	Signaling pathways regulating pluripotency of stem cells
3000	74	71	PPrel	activation	-->	hsa04550:22	hsa:2260 hsa:2261 hsa:2263 hsa:2264	FLG	P20930	hsa:5290 hsa:5291 hsa:5293 hsa:5295 hsa:5296 hsa:8503	PIK3CA	P42336	Signaling pathways regulating pluripotency of stem cells
3001	76	77	PPrel	activation	-->	hsa04550:23	hsa:3479	IGF1	P05019	hsa:3480	IGF1R	P08069	Signaling pathways regulating pluripotency of stem cells
3002	77	71	PPrel	activation	-->	hsa04550:24	hsa:3480	IGF1R	P08069	hsa:5290 hsa:5291 hsa:5293 hsa:5295 hsa:5296 hsa:8503	PIK3CA	P42336	Signaling pathways regulating pluripotency of stem cells
3003	82	81	PPrel	activation	-->	hsa04550:26	hsa:11211 hsa:2535 hsa:7855 hsa:7976 hsa:8321 hsa:8322 hsa:8323 hsa:8324 hsa:8325 hsa:8326	FZD10	Q9ULW2	hsa:1855 hsa:1856 hsa:1857	DVL1	O14640	Signaling pathways regulating pluripotency of stem cells
3004	46	109	PPrel	activation	-->	hsa04550:27	hsa:2885	GRB2	P62993	hsa:5604 hsa:5605	MAP2K1	Q02750	Signaling pathways regulating pluripotency of stem cells
3005	43	44	PPrel	activation	-->	hsa04550:28	hsa:5290 hsa:5291 hsa:5293 hsa:5295 hsa:5296 hsa:8503	PIK3CA	P42336	hsa:10000 hsa:207 hsa:208	AKT3	Q9Y243	Signaling pathways regulating pluripotency of stem cells
3006	71	72	PPrel	activation	-->	hsa04550:29	hsa:5290 hsa:5291 hsa:5293 hsa:5295 hsa:5296 hsa:8503	PIK3CA	P42336	hsa:10000 hsa:207 hsa:208	AKT3	Q9Y243	Signaling pathways regulating pluripotency of stem cells
3007	109	145	PPrel	activation	-->	hsa04550:30	hsa:5604 hsa:5605	MAP2K1	Q02750	hsa:5594 hsa:5595	MAPK1	P28482	Signaling pathways regulating pluripotency of stem cells
3008	68	69	PPrel	activation	-->	hsa04550:31	hsa:5894	RAF1	P04049	hsa:5604 hsa:5605	MAP2K1	Q02750	Signaling pathways regulating pluripotency of stem cells
3009	69	70	PPrel	activation	-->	hsa04550:32	hsa:5604 hsa:5605	MAP2K1	Q02750	hsa:5594 hsa:5595	MAPK1	P28482	Signaling pathways regulating pluripotency of stem cells
3010	145	45	PPrel	inhibition	--|	hsa04550:33	hsa:5594 hsa:5595	MAPK1	P28482	hsa:6926	TBX3	O15119	Signaling pathways regulating pluripotency of stem cells
3011	246	145	PPrel	inhibition	--|	hsa04550:34	hsa:1852	DUSP9	Q99956	hsa:5594 hsa:5595	MAPK1	P28482	Signaling pathways regulating pluripotency of stem cells
3012	22	234	PPrel	inhibition	--|	hsa04550:35	hsa:1499	CTNNB1	P35222	hsa:6929	TCF3	P15923	Signaling pathways regulating pluripotency of stem cells
3013	19	23	PPrel	inhibition	--|	hsa04550:36	hsa:1855 hsa:1856 hsa:1857	DVL1	O14640	hsa:2932	GSK3B	P49841	Signaling pathways regulating pluripotency of stem cells
3014	23	22	PPrel	inhibition	--|	hsa04550:37	hsa:2932	GSK3B	P49841	hsa:1499	CTNNB1	P35222	Signaling pathways regulating pluripotency of stem cells
3015	84	83	PPrel	inhibition	--|	hsa04550:38	hsa:2932	GSK3B	P49841	hsa:1499	CTNNB1	P35222	Signaling pathways regulating pluripotency of stem cells
3016	51	52	PPrel	inhibition	--|	hsa04550:39	hsa:657 hsa:658 hsa:659 hsa:90	BMPR1A	P36894	hsa:5594 hsa:5595	MAPK1	P28482	Signaling pathways regulating pluripotency of stem cells
3017	51	126	PPrel	inhibition	--|	hsa04550:40	hsa:657 hsa:658 hsa:659 hsa:90	BMPR1A	P36894	hsa:1432 hsa:5600 hsa:5603 hsa:6300	MAPK14	Q16539	Signaling pathways regulating pluripotency of stem cells
3018	41	42	GErel	expression	-->	hsa04550:41	hsa:6774	STAT3	P40763	hsa:9314	KLF4	O43474	Signaling pathways regulating pluripotency of stem cells
3019	41	161	GErel	expression	-->	hsa04550:42	hsa:6774	STAT3	P40763	hsa:4609	MYC	P01106	Signaling pathways regulating pluripotency of stem cells
3020	165	246	GErel	expression	-->	hsa04550:43	hsa:4086 hsa:4090 hsa:4093	SMAD1	Q15797	hsa:1852	DUSP9	Q99956	Signaling pathways regulating pluripotency of stem cells
3021	165	170	GErel	expression	-->	hsa04550:44	hsa:4086 hsa:4090 hsa:4093	SMAD1	Q15797	hsa:3397 hsa:3398 hsa:3399 hsa:3400	ID1	P41134	Signaling pathways regulating pluripotency of stem cells
3022	42	63	GErel	expression	-->	hsa04550:45	hsa:9314	KLF4	O43474	hsa:6657	SOX2	P48431	Signaling pathways regulating pluripotency of stem cells
3023	45	61	GErel	expression	-->	hsa04550:46	hsa:6926	TBX3	O15119	hsa:388112 hsa:79923	NANOGP8	Q6NSW7	Signaling pathways regulating pluripotency of stem cells
3024	45	61	GErel	expression	-->	hsa04550:46	hsa:6926	TBX3	O15119	hsa:388112 hsa:79923	NANOGP1	Q8N7R0	Signaling pathways regulating pluripotency of stem cells
3025	63	61	GErel	expression	-->	hsa04550:47	hsa:6657	SOX2	P48431	hsa:388112 hsa:79923	NANOGP8	Q6NSW7	Signaling pathways regulating pluripotency of stem cells
3026	63	61	GErel	expression	-->	hsa04550:47	hsa:6657	SOX2	P48431	hsa:388112 hsa:79923	NANOGP1	Q8N7R0	Signaling pathways regulating pluripotency of stem cells
3027	61	62	GErel	expression	-->	hsa04550:48	hsa:388112 hsa:79923	NANOGP8	Q6NSW7	hsa:5460 hsa:5462	POU5F1	Q01860	Signaling pathways regulating pluripotency of stem cells
3028	61	62	GErel	expression	-->	hsa04550:48	hsa:388112 hsa:79923	NANOGP1	Q8N7R0	hsa:5460 hsa:5462	POU5F1	Q01860	Signaling pathways regulating pluripotency of stem cells
3029	62	63	GErel	expression	-->	hsa04550:49	hsa:5460 hsa:5462	POU5F1	Q01860	hsa:6657	SOX2	P48431	Signaling pathways regulating pluripotency of stem cells
3030	96	94	GErel	expression	-->	hsa04550:50	hsa:6657	SOX2	P48431	hsa:388112 hsa:79923	NANOGP8	Q6NSW7	Signaling pathways regulating pluripotency of stem cells
3031	96	94	GErel	expression	-->	hsa04550:50	hsa:6657	SOX2	P48431	hsa:388112 hsa:79923	NANOGP1	Q8N7R0	Signaling pathways regulating pluripotency of stem cells
3032	94	95	GErel	expression	-->	hsa04550:51	hsa:388112 hsa:79923	NANOGP8	Q6NSW7	hsa:5460 hsa:5462	POU5F1	Q01860	Signaling pathways regulating pluripotency of stem cells
3033	94	95	GErel	expression	-->	hsa04550:51	hsa:388112 hsa:79923	NANOGP1	Q8N7R0	hsa:5460 hsa:5462	POU5F1	Q01860	Signaling pathways regulating pluripotency of stem cells
3034	95	96	GErel	expression	-->	hsa04550:52	hsa:5460 hsa:5462	POU5F1	Q01860	hsa:6657	SOX2	P48431	Signaling pathways regulating pluripotency of stem cells
3035	165	309	PPrel	binding/association	---	hsa04550:53	hsa:4086 hsa:4090 hsa:4093	SMAD1	Q15797	hsa:4089	SMAD4	Q13485	Signaling pathways regulating pluripotency of stem cells
3036	106	143	PPrel	binding/association	---	hsa04550:54	hsa:4086 hsa:4090 hsa:4093	SMAD1	Q15797	hsa:4089	SMAD4	Q13485	Signaling pathways regulating pluripotency of stem cells
3037	138	139	PPrel	binding/association	---	hsa04550:55	hsa:4087 hsa:4088	SMAD2	Q15796	hsa:4089	SMAD4	Q13485	Signaling pathways regulating pluripotency of stem cells
3038	84	164	PPrel	inhibition	--|	hsa04550:56	hsa:2932	GSK3B	P49841	hsa:4609	MYC	P01106	Signaling pathways regulating pluripotency of stem cells
3039	81	84	PPrel	inhibition	--|	hsa04550:57	hsa:1855 hsa:1856 hsa:1857	DVL1	O14640	hsa:2932	GSK3B	P49841	Signaling pathways regulating pluripotency of stem cells
3040	234	240	GErel	repression	--|	hsa04550:58	hsa:6929	TCF3	P15923	hsa:2103	ESRRB	O95718	Signaling pathways regulating pluripotency of stem cells
3041	61	63	PPrel	compound	37	hsa04810:2	hsa:200576 hsa:23396 hsa:5305 hsa:79837 hsa:8394 hsa:8395 hsa:8396	PIKFYVE	Q9Y2I7	hsa:7414	VCL	P18206	Regulation of actin cytoskeleton
3042	61	63	PPrel	compound	37	hsa04810:2	hsa:200576 hsa:23396 hsa:5305 hsa:79837 hsa:8394 hsa:8395 hsa:8396	CFD	P00746	hsa:7414	VCL	P18206	Regulation of actin cytoskeleton
3043	61	62	PPrel	compound	37	hsa04810:3	hsa:200576 hsa:23396 hsa:5305 hsa:79837 hsa:8394 hsa:8395 hsa:8396	PIKFYVE	Q9Y2I7	hsa:81 hsa:87	ACTN4	O43707	Regulation of actin cytoskeleton
3044	61	62	PPrel	compound	37	hsa04810:3	hsa:200576 hsa:23396 hsa:5305 hsa:79837 hsa:8394 hsa:8395 hsa:8396	CFD	P00746	hsa:81 hsa:87	ACTN4	O43707	Regulation of actin cytoskeleton
3045	57	58	PPrel	compound	36	hsa04810:4	hsa:7414	VCL	P18206	hsa:200576 hsa:23396 hsa:5305 hsa:79837 hsa:8394 hsa:8395 hsa:8396	PIKFYVE	Q9Y2I7	Regulation of actin cytoskeleton
3046	57	58	PPrel	compound	36	hsa04810:4	hsa:7414	VCL	P18206	hsa:200576 hsa:23396 hsa:5305 hsa:79837 hsa:8394 hsa:8395 hsa:8396	CFD	P00746	Regulation of actin cytoskeleton
3047	105	100	PPrel	activation	-->	hsa04810:5	hsa:2149	F2R	P25116	hsa:10672 hsa:2768	GNA13	Q14344	Regulation of actin cytoskeleton
3048	100	80	PPrel	activation	-->	hsa04810:6	hsa:10672 hsa:2768	GNA13	Q14344	hsa:23365 hsa:9138	ARHGEF12	Q9NZN5	Regulation of actin cytoskeleton
3049	80	79	PPrel	activation	-->	hsa04810:7	hsa:23365 hsa:9138	ARHGEF12	Q9NZN5	hsa:387	RHOA	P61586	Regulation of actin cytoskeleton
3050	79	74	PPrel	activation	-->	hsa04810:8	hsa:387	RHOA	P61586	hsa:6093 hsa:9475	ROCK1	Q13464	Regulation of actin cytoskeleton
3051	79	60	PPrel	activation	-->	hsa04810:9	hsa:387	RHOA	P61586	hsa:1729 hsa:1730	DIAPH1	O60610	Regulation of actin cytoskeleton
3052	74	68	PPrel	activation	-->	hsa04810:11	hsa:6093 hsa:9475	ROCK1	Q13464	hsa:103910 hsa:10398 hsa:10627 hsa:29895 hsa:4633 hsa:4636 hsa:58498 hsa:93408	MYL12B	O14950	Regulation of actin cytoskeleton
3053	102	101	PPrel	activation	-->	hsa04810:12	hsa:1956 hsa:2260 hsa:2261 hsa:2263 hsa:2264 hsa:3645 hsa:5156 hsa:5159	EGFR	P00533	hsa:6654 hsa:6655	SOS1	Q07889	Regulation of actin cytoskeleton
3054	102	101	PPrel	activation	-->	hsa04810:12	hsa:1956 hsa:2260 hsa:2261 hsa:2263 hsa:2264 hsa:3645 hsa:5156 hsa:5159	EGFR	P00533	hsa:6654 hsa:6655	HGF	P14210	Regulation of actin cytoskeleton
3055	101	99	PPrel	activation	-->	hsa04810:13	hsa:6654 hsa:6655	SOS1	Q07889	hsa:22800 hsa:22808 hsa:3265 hsa:3845 hsa:4893 hsa:6237	RRAS2	P62070	Regulation of actin cytoskeleton
3056	101	99	PPrel	activation	-->	hsa04810:13	hsa:6654 hsa:6655	HGF	P14210	hsa:22800 hsa:22808 hsa:3265 hsa:3845 hsa:4893 hsa:6237	RRAS2	P62070	Regulation of actin cytoskeleton
3057	99	86	PPrel	activation	-->	hsa04810:14	hsa:22800 hsa:22808 hsa:3265 hsa:3845 hsa:4893 hsa:6237	RRAS2	P62070	hsa:369 hsa:4342 hsa:5894 hsa:673	ARAF	P10398	Regulation of actin cytoskeleton
3058	99	87	PPrel	activation	-->	hsa04810:15	hsa:22800 hsa:22808 hsa:3265 hsa:3845 hsa:4893 hsa:6237	RRAS2	P62070	hsa:5290 hsa:5291 hsa:5293 hsa:5295 hsa:5296 hsa:8503	PIK3CA	P42336	Regulation of actin cytoskeleton
3059	99	88	PPrel	activation	-->	hsa04810:16	hsa:22800 hsa:22808 hsa:3265 hsa:3845 hsa:4893 hsa:6237	RRAS2	P62070	hsa:9459	ARHGEF6	Q15052	Regulation of actin cytoskeleton
3060	97	96	PPrel	activation	-->	hsa04810:17	hsa:22801 hsa:3655 hsa:3672 hsa:3673 hsa:3674 hsa:3675 hsa:3676 hsa:3678 hsa:3679 hsa:3680 hsa:3681 hsa:3682 hsa:3683 hsa:3684 hsa:3685 hsa:3687 hsa:3688 hsa:3689 hsa:3690 hsa:3691 hsa:3693 hsa:3694 hsa:3695 hsa:3696 hsa:8515 hsa:8516	ITGA11	Q9UKX5	hsa:6714	SRC	P12931	Regulation of actin cytoskeleton
3061	95	91	PPrel	activation	-->	hsa04810:19	hsa:1128 hsa:1129 hsa:1131 hsa:1132 hsa:1133 hsa:623 hsa:624	CHRM1	P11229	hsa:55970	GNG12	Q9UBI6	Regulation of actin cytoskeleton
3062	91	90	PPrel	activation	-->	hsa04810:20	hsa:55970	GNG12	Q9UBI6	hsa:2245 hsa:89846	FGD1	P98174	Regulation of actin cytoskeleton
3063	90	77	PPrel	activation	-->	hsa04810:21	hsa:2245 hsa:89846	FGD1	P98174	hsa:998	CDC42	P60953	Regulation of actin cytoskeleton
3064	77	73	PPrel	activation	-->	hsa04810:25	hsa:998	CDC42	P60953	hsa:81624	DIAPH3	Q9NSV4	Regulation of actin cytoskeleton
3065	77	47	PPrel	activation	-->	hsa04810:26	hsa:998	CDC42	P60953	hsa:8976	WASL	O00401	Regulation of actin cytoskeleton
3066	73	72	PPrel	activation	-->	hsa04810:27	hsa:81624	DIAPH3	Q9NSV4	hsa:10458	BAIAP2	Q9UQB8	Regulation of actin cytoskeleton
3067	72	71	PPrel	activation	-->	hsa04810:28	hsa:10458	BAIAP2	Q9UQB8	hsa:55740	ENAH	Q8N8S7	Regulation of actin cytoskeleton
3068	47	41	PPrel	activation	-->	hsa04810:29	hsa:8976	WASL	O00401	hsa:10092 hsa:10093 hsa:10094 hsa:10095 hsa:10096 hsa:10097 hsa:10109 hsa:10552 hsa:57180 hsa:653857 hsa:81873	ARPC5	O15511	Regulation of actin cytoskeleton
3069	46	48	PPrel	activation	-->	hsa04810:30	hsa:10297 hsa:324	APC2	O95996	hsa:221178 hsa:50649	SPATA13	Q96N96	Regulation of actin cytoskeleton
3070	48	78	PPrel	activation	-->	hsa04810:31	hsa:221178 hsa:50649	SPATA13	Q96N96	hsa:5879 hsa:5880 hsa:5881	RAC1	P63000	Regulation of actin cytoskeleton
3071	78	52	PPrel	activation	-->	hsa04810:33	hsa:5879 hsa:5880 hsa:5881	RAC1	P63000	hsa:10458	BAIAP2	Q9UQB8	Regulation of actin cytoskeleton
3072	52	43	PPrel	activation	-->	hsa04810:34	hsa:10458	BAIAP2	Q9UQB8	hsa:10163	WASF2	Q9Y6W5	Regulation of actin cytoskeleton
3073	43	339	PPrel	activation	-->	hsa04810:35	hsa:10163	WASF2	Q9Y6W5	hsa:10092 hsa:10093 hsa:10094 hsa:10095 hsa:10096 hsa:10097 hsa:10109 hsa:10552 hsa:57180 hsa:653857 hsa:81873	ARPC5	O15511	Regulation of actin cytoskeleton
3074	66	64	PPrel	activation	-->	hsa04810:36	hsa:6548	SLC9A1	P19634	hsa:4478 hsa:5962 hsa:7430	MSN	P26038	Regulation of actin cytoskeleton
3075	89	78	PPrel	activation	-->	hsa04810:38	hsa:1793	DOCK1	Q14185	hsa:5879 hsa:5880 hsa:5881	RAC1	P63000	Regulation of actin cytoskeleton
3076	86	85	PPrel	phosphorylation	+p	hsa04810:40	hsa:369 hsa:4342 hsa:5894 hsa:673	ARAF	P10398	hsa:5604 hsa:5605	MAP2K1	Q02750	Regulation of actin cytoskeleton
3077	85	84	PPrel	phosphorylation	+p	hsa04810:41	hsa:5604 hsa:5605	MAP2K1	Q02750	hsa:5594 hsa:5595	MAPK1	P28482	Regulation of actin cytoskeleton
3078	74	66	PPrel	phosphorylation	+p	hsa04810:42	hsa:6093 hsa:9475	ROCK1	Q13464	hsa:6548	SLC9A1	P19634	Regulation of actin cytoskeleton
3079	74	61	PPrel	phosphorylation	+p	hsa04810:43	hsa:6093 hsa:9475	ROCK1	Q13464	hsa:200576 hsa:23396 hsa:5305 hsa:79837 hsa:8394 hsa:8395 hsa:8396	PIKFYVE	Q9Y2I7	Regulation of actin cytoskeleton
3080	74	61	PPrel	phosphorylation	+p	hsa04810:43	hsa:6093 hsa:9475	ROCK1	Q13464	hsa:200576 hsa:23396 hsa:5305 hsa:79837 hsa:8394 hsa:8395 hsa:8396	CFD	P00746	Regulation of actin cytoskeleton
3081	96	82	PPrel	phosphorylation	+p	hsa04810:45	hsa:6714	SRC	P12931	hsa:2909	ARHGAP35	Q9NRY4	Regulation of actin cytoskeleton
3082	74	55	PPrel	phosphorylation	+p	hsa04810:47	hsa:6093 hsa:9475	ROCK1	Q13464	hsa:3984 hsa:3985	LIMK1	P53667	Regulation of actin cytoskeleton
3083	84	74	PPrel	inhibition	--|	hsa04810:48	hsa:5594 hsa:5595	MAPK1	P28482	hsa:6093 hsa:9475	ROCK1	Q13464	Regulation of actin cytoskeleton
3084	74	67	PPrel	inhibition	--|	hsa04810:49	hsa:6093 hsa:9475	ROCK1	Q13464	hsa:4659 hsa:4660 hsa:54776 hsa:5499 hsa:5500 hsa:5501	PPP1R12A	O14974	Regulation of actin cytoskeleton
3085	69	68	PPrel	phosphorylation	+p	hsa04810:51	hsa:340156 hsa:4638 hsa:85366 hsa:91807	MYLK4	Q86YV6	hsa:103910 hsa:10398 hsa:10627 hsa:29895 hsa:4633 hsa:4636 hsa:58498 hsa:93408	MYL12B	O14950	Regulation of actin cytoskeleton
3086	55	54	PPrel	inhibition	--|	hsa04810:52	hsa:3984 hsa:3985	LIMK1	P53667	hsa:1072 hsa:1073	CFL1	P23528	Regulation of actin cytoskeleton
3087	53	54	PPrel	dephosphorylation	-p	hsa04810:53	hsa:54434 hsa:54961 hsa:85464	SSH1	Q8WYL5	hsa:1072 hsa:1073	CFL1	P23528	Regulation of actin cytoskeleton
3088	67	68	PPrel	inhibition	--|	hsa04810:54	hsa:4659 hsa:4660 hsa:54776 hsa:5499 hsa:5500 hsa:5501	PPP1R12A	O14974	hsa:103910 hsa:10398 hsa:10627 hsa:29895 hsa:4633 hsa:4636 hsa:58498 hsa:93408	MYL12B	O14950	Regulation of actin cytoskeleton
3089	76	70	PPrel	activation	-->	hsa04810:55	hsa:8874 hsa:9459	ARHGEF7	Q14155	hsa:28964	GIT1	Q9Y2X7	Regulation of actin cytoskeleton
3090	76	70	PPrel	activation	-->	hsa04810:55	hsa:8874 hsa:9459	PAK3	O75914	hsa:28964	GIT1	Q9Y2X7	Regulation of actin cytoskeleton
3091	70	65	PPrel	inhibition	--|	hsa04810:56	hsa:28964	GIT1	Q9Y2X7	hsa:5829	PXN	P49023	Regulation of actin cytoskeleton
3092	306	285	PPrel	binding/association	---	hsa04810:58	hsa:4627 hsa:4628 hsa:4629 hsa:79784	MYH9	P35579	hsa:60 hsa:71	ACTB	P60709	Regulation of actin cytoskeleton
3093	306	68	PPrel	binding/association	---	hsa04810:59	hsa:4627 hsa:4628 hsa:4629 hsa:79784	MYH9	P35579	hsa:103910 hsa:10398 hsa:10627 hsa:29895 hsa:4633 hsa:4636 hsa:58498 hsa:93408	MYL12B	O14950	Regulation of actin cytoskeleton
3094	338	54	PPrel	binding/association	---	hsa04810:60	hsa:60 hsa:71	ACTB	P60709	hsa:1072 hsa:1073	CFL1	P23528	Regulation of actin cytoskeleton
3095	338	339	PPrel	binding/association	---	hsa04810:61	hsa:60 hsa:71	ACTB	P60709	hsa:10092 hsa:10093 hsa:10094 hsa:10095 hsa:10096 hsa:10097 hsa:10109 hsa:10552 hsa:57180 hsa:653857 hsa:81873	ARPC5	O15511	Regulation of actin cytoskeleton
3096	338	40	PPrel	binding/association	---	hsa04810:63	hsa:60 hsa:71	ACTB	P60709	hsa:7114 hsa:9087	TMSB4X	P62328	Regulation of actin cytoskeleton
3097	220	41	PPrel	binding/association	---	hsa04810:64	hsa:60 hsa:71	ACTB	P60709	hsa:10092 hsa:10093 hsa:10094 hsa:10095 hsa:10096 hsa:10097 hsa:10109 hsa:10552 hsa:57180 hsa:653857 hsa:81873	ARPC5	O15511	Regulation of actin cytoskeleton
3098	82	79	PPrel	inhibition	--|	hsa04810:65	hsa:2909	ARHGAP35	Q9NRY4	hsa:387	RHOA	P61586	Regulation of actin cytoskeleton
3099	76	80	PPrel	inhibition	--|	hsa04810:66	hsa:8874 hsa:9459	ARHGEF7	Q14155	hsa:23365 hsa:9138	ARHGEF12	Q9NZN5	Regulation of actin cytoskeleton
3100	76	80	PPrel	inhibition	--|	hsa04810:66	hsa:8874 hsa:9459	PAK3	O75914	hsa:23365 hsa:9138	ARHGEF12	Q9NZN5	Regulation of actin cytoskeleton
3101	79	78	PPrel	inhibition	--|	hsa04810:67	hsa:387	RHOA	P61586	hsa:5879 hsa:5880 hsa:5881	RAC1	P63000	Regulation of actin cytoskeleton
3102	58	56	PPrel	inhibition	--|	hsa04810:68	hsa:200576 hsa:23396 hsa:5305 hsa:79837 hsa:8394 hsa:8395 hsa:8396	PIKFYVE	Q9Y2I7	hsa:2934 hsa:85477	GSN	P06396	Regulation of actin cytoskeleton
3103	58	56	PPrel	inhibition	--|	hsa04810:68	hsa:200576 hsa:23396 hsa:5305 hsa:79837 hsa:8394 hsa:8395 hsa:8396	CFD	P00746	hsa:2934 hsa:85477	GSN	P06396	Regulation of actin cytoskeleton
3104	88	78	PPrel	activation	-->	hsa04810:69	hsa:9459	ARHGEF6	Q15052	hsa:5879 hsa:5880 hsa:5881	RAC1	P63000	Regulation of actin cytoskeleton
3105	76	78	PPrel	activation	-->	hsa04810:70	hsa:8874 hsa:9459	ARHGEF7	Q14155	hsa:5879 hsa:5880 hsa:5881	RAC1	P63000	Regulation of actin cytoskeleton
3106	76	78	PPrel	activation	-->	hsa04810:70	hsa:8874 hsa:9459	PAK3	O75914	hsa:5879 hsa:5880 hsa:5881	RAC1	P63000	Regulation of actin cytoskeleton
3107	338	41	PPrel	binding/association	---	hsa04810:74	hsa:60 hsa:71	ACTB	P60709	hsa:10092 hsa:10093 hsa:10094 hsa:10095 hsa:10096 hsa:10097 hsa:10109 hsa:10552 hsa:57180 hsa:653857 hsa:81873	ARPC5	O15511	Regulation of actin cytoskeleton
3108	393	100	PPrel	activation	-->	hsa04810:77	hsa:1902 hsa:2846 hsa:57121 hsa:9170	LPAR1	Q92633	hsa:10672 hsa:2768	GNA13	Q14344	Regulation of actin cytoskeleton
3109	393	100	PPrel	activation	-->	hsa04810:77	hsa:1902 hsa:2846 hsa:57121 hsa:9170	GPR26	Q8NDV2	hsa:10672 hsa:2768	GNA13	Q14344	Regulation of actin cytoskeleton
3110	394	392	PPrel	activation	-->	hsa04810:78	hsa:6387	CXCL12	P48061	hsa:7852	CXCR4	P61073	Regulation of actin cytoskeleton
3111	394	392	PPrel	activation	-->	hsa04810:78	hsa:6387	CXCL12	P48061	hsa:7852	LAP3	P28838	Regulation of actin cytoskeleton
3112	392	100	PPrel	activation	-->	hsa04810:79	hsa:7852	CXCR4	P61073	hsa:10672 hsa:2768	GNA13	Q14344	Regulation of actin cytoskeleton
